_id,species,date,year,month,day,country,lat,lon,locationDescription,taxonomist,collector,doi,dataset,credit,contributors,it,se_it,n_it,sex,n_sex,m_fresh_mass,n_fresh_mass,m_tongue_length,se_tongue_length,n_tongue_length,m_nest_site,m_sociality,m_parasitism,m_voltinism,m_floral_specialization,m_nest_location,m_nest_construction,m_plant_genus,m_plant_species,m_dry_mass
5b7c3d5ce12f31000f08223b,Bombus pratorum,1944-04-15T00:00:00.000Z,1944,4,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08223e,Bombus pratorum,1944-04-15T00:00:00.000Z,1944,4,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082241,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082244,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082247,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08224a,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08224d,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082250,Bombus pratorum,1948-03-29T00:00:00.000Z,1948,3,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082253,Bombus pratorum,1946-04-30T00:00:00.000Z,1946,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082256,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.7,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082259,Bombus pratorum,1946-03-31T00:00:00.000Z,1946,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08225c,Bombus pratorum,1952-04-15T00:00:00.000Z,1952,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08225f,Bombus pratorum,1952-04-15T00:00:00.000Z,1952,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082262,Bombus pratorum,1957-04-15T00:00:00.000Z,1957,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082265,Bombus pratorum,1965-04-15T00:00:00.000Z,1965,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082268,Bombus pratorum,1963-06-16T00:00:00.000Z,1963,6,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08226b,Bombus pratorum,1970-05-18T00:00:00.000Z,1970,5,18,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08226e,Bombus pratorum,1962-08-15T00:00:00.000Z,1962,8,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082271,Bombus pratorum,1962-09-15T00:00:00.000Z,1962,9,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082274,Bombus pratorum,1962-09-15T00:00:00.000Z,1962,9,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082277,Bombus pratorum,1962-09-15T00:00:00.000Z,1962,9,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08227a,Bombus pratorum,1962-09-15T00:00:00.000Z,1962,9,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08227d,Bombus pratorum,1976-04-28T00:00:00.000Z,1976,4,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082280,Bombus pratorum,1980-08-19T00:00:00.000Z,1980,8,19,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082283,Bombus pratorum,1963-07-28T00:00:00.000Z,1963,7,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082286,Bombus pratorum,1971-05-21T00:00:00.000Z,1971,5,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082289,Bombus pratorum,1979-07-15T00:00:00.000Z,1979,7,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08228c,Bombus pratorum,1979-04-14T00:00:00.000Z,1979,4,14,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08228f,Bombus pratorum,1967-05-15T00:00:00.000Z,1967,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082292,Bombus pratorum,1971-05-21T00:00:00.000Z,1971,5,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082295,Bombus pratorum,1980-06-15T00:00:00.000Z,1980,6,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082298,Bombus pratorum,1974-04-16T00:00:00.000Z,1974,4,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08229b,Bombus pratorum,1976-04-28T00:00:00.000Z,1976,4,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08229e,Bombus pratorum,1980-03-15T00:00:00.000Z,1980,3,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822a1,Bombus pratorum,1980-04-15T00:00:00.000Z,1980,4,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822a4,Bombus pratorum,1980-03-15T00:00:00.000Z,1980,3,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822a7,Bombus pratorum,1978-04-18T00:00:00.000Z,1978,4,18,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822aa,Bombus pratorum,1979-05-21T00:00:00.000Z,1979,5,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822ad,Bombus pratorum,1979-05-21T00:00:00.000Z,1979,5,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822b0,Bombus pratorum,1979-05-21T00:00:00.000Z,1979,5,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822b3,Bombus pratorum,1965-03-17T00:00:00.000Z,1965,3,17,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822b6,Bombus pratorum,1980-04-15T00:00:00.000Z,1980,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822b9,Bombus pratorum,1974-03-31T00:00:00.000Z,1974,3,31,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822bc,Bombus pratorum,1970-05-15T00:00:00.000Z,1970,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822bf,Bombus pratorum,1974-04-15T00:00:00.000Z,1974,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.8,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822c2,Bombus pratorum,1973-05-15T00:00:00.000Z,1973,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.8,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822c5,Bombus pratorum,1965-06-15T00:00:00.000Z,1965,6,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822c8,Bombus pratorum,1976-04-30T00:00:00.000Z,1976,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822cb,Bombus pratorum,1976-04-30T00:00:00.000Z,1976,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.8,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822ce,Bombus pratorum,1983-08-14T00:00:00.000Z,1983,8,14,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.8,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822d1,Bombus pratorum,1996-04-23T00:00:00.000Z,1996,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822d4,Bombus pratorum,1996-04-23T00:00:00.000Z,1996,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822d7,Bombus pratorum,1996-04-23T00:00:00.000Z,1996,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.8,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822da,Bombus pratorum,1981-04-16T00:00:00.000Z,1981,4,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822dd,Bombus pratorum,1991-07-15T00:00:00.000Z,1991,7,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822e0,Bombus pratorum,1983-04-20T00:00:00.000Z,1983,4,20,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822e3,Bombus pratorum,1998-06-13T00:00:00.000Z,1998,6,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822e6,Bombus pratorum,1998-06-13T00:00:00.000Z,1998,6,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.6,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822e9,Bombus pratorum,1998-06-13T00:00:00.000Z,1998,6,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822ec,Bombus pratorum,1985-04-15T00:00:00.000Z,1985,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822ef,Bombus pratorum,1994-07-25T00:00:00.000Z,1994,7,25,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822f2,Bombus pratorum,1996-04-15T00:00:00.000Z,1996,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822f5,Bombus pratorum,1996-05-15T00:00:00.000Z,1996,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822f8,Bombus pratorum,1996-04-15T00:00:00.000Z,1996,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822fb,Bombus pratorum,1997-03-27T00:00:00.000Z,1997,3,27,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f0822fe,Bombus pratorum,1997-06-15T00:00:00.000Z,1997,6,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082301,Bombus pratorum,1990-09-24T00:00:00.000Z,1990,9,24,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.6,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082304,Bombus pratorum,1988-06-26T00:00:00.000Z,1988,6,26,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082307,Bombus pratorum,1995-05-15T00:00:00.000Z,1995,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08230a,Bombus pratorum,2002-05-26T00:00:00.000Z,2002,5,26,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,4.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08230d,Bombus pratorum,2005-07-15T00:00:00.000Z,2005,7,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,5.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082310,Bombus pratorum,1880-07-27T00:00:00.000Z,1880,7,27,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082313,Bombus pratorum,1879-07-07T00:00:00.000Z,1879,7,7,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082316,Bombus pratorum,1879-07-07T00:00:00.000Z,1879,7,7,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082319,Bombus pratorum,1879-07-07T00:00:00.000Z,1879,7,7,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.4,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08231c,Bombus pratorum,1879-07-07T00:00:00.000Z,1879,7,7,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.2,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08231f,Bombus pratorum,1879-07-07T00:00:00.000Z,1879,7,7,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.2,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082322,Bombus pratorum,1879-07-07T00:00:00.000Z,1879,7,7,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082325,Bombus pratorum,1879-07-06T00:00:00.000Z,1879,7,6,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.9,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082328,Bombus pratorum,1868-06-09T00:00:00.000Z,1868,6,9,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08232b,Bombus pratorum,1879-04-23T00:00:00.000Z,1879,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.4,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08232e,Bombus pratorum,1879-04-23T00:00:00.000Z,1879,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082331,Bombus pratorum,1879-07-06T00:00:00.000Z,1879,7,6,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082334,Bombus pratorum,1879-07-06T00:00:00.000Z,1879,7,6,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082337,Bombus pratorum,1873-04-12T00:00:00.000Z,1873,4,12,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08233a,Bombus pratorum,1879-04-23T00:00:00.000Z,1879,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08233d,Bombus pratorum,1879-04-23T00:00:00.000Z,1879,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.5,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082340,Bombus pratorum,1879-04-23T00:00:00.000Z,1879,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082343,Bombus pratorum,1879-04-23T00:00:00.000Z,1879,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.9,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082346,Bombus pratorum,1870-03-12T00:00:00.000Z,1870,3,12,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.2,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082349,Bombus pratorum,1870-03-12T00:00:00.000Z,1870,3,12,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08234c,Bombus pratorum,1906-07-15T00:00:00.000Z,1906,7,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08234f,Bombus pratorum,1904-07-22T00:00:00.000Z,1904,7,22,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082352,Bombus pratorum,1915-06-30T00:00:00.000Z,1915,6,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082355,Bombus pratorum,1920-07-17T00:00:00.000Z,1920,7,17,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f082358,Bombus pratorum,1915-06-30T00:00:00.000Z,1915,6,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08235b,Bombus pratorum,1915-06-30T00:00:00.000Z,1915,6,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,3.3,,1,male,1,,,,,,,,,,,,,,,
5b7c3d5ce12f31000f08235e,Bombus pratorum,1913-06-27T00:00:00.000Z,1913,6,27,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.9,,1,male,1,,,,,,,,,,,,,,,
